Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
MALUKU,MALUKU TENGAH,PULAU HARUKU,PELAUW,TPS 008,176,181,56,169,1,https://sirekap-obj-formc.kpu.go.id/4d3d/pemilu/ppwp/81/01/13/20/09/8101132009008-20240216-114549--0974b754-fddb-454a-bb19-6b8536d5df45.jpg
MALUKU,MALUKU TENGAH,PULAU HARUKU,PELAUW,TPS 012,197,197,52,147,1,https://sirekap-obj-formc.kpu.go.id/21f2/pemilu/ppwp/81/01/13/20/09/8101132009012-20240216-160421--5e5a8dac-f23e-4fed-a287-498a1434362c.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,SULI,TPS 008,224,225,5,468,51,https://sirekap-obj-formc.kpu.go.id/5a14/pemilu/ppwp/81/01/14/20/06/8101142006008-20240215-061317--3a871cd9-e8ad-46b5-b891-e820cdb94031.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,TIAL,TPS 005,18,14,70,139,9,https://sirekap-obj-formc.kpu.go.id/88d0/pemilu/ppwp/81/01/14/20/04/8101142004005-20240216-061352--e08eabb8-8a81-4097-b368-30690a4672e9.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,TULEHU,TPS 003,168,168,85,77,70,https://sirekap-obj-formc.kpu.go.id/2c18/pemilu/ppwp/81/01/14/20/03/8101142003003-20240215-100040--a07a2fae-8559-4871-af8d-cd2eb97a3b9c.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,TULEHU,TPS 016,172,172,54,102,2,https://sirekap-obj-formc.kpu.go.id/dcf4/pemilu/ppwp/81/01/14/20/03/8101142003016-20240215-222408--13202739-420c-43ea-a840-8cd04ae0dab6.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,TULEHU,TPS 039,103,103,15,77,0,https://sirekap-obj-formc.kpu.go.id/562e/pemilu/ppwp/81/01/14/20/03/8101142003039-20240214-185845--556851f5-68d9-4e27-90b7-e2e19a4dc06e.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,TULEHU,TPS 055,169,171,71,94,5,https://sirekap-obj-formc.kpu.go.id/445c/pemilu/ppwp/81/01/14/20/03/8101142003055-20240215-114233--78e1599d-378c-47df-a934-bbdca5545de6.jpg
MALUKU,MALUKU TENGAH,SALAHUTU,WAAI,TPS 015,203,204,55,151,27,https://sirekap-obj-formc.kpu.go.id/c190/pemilu/ppwp/81/01/14/20/02/8101142002015-20240214-224150--2c04d1bd-b133-4ee6-a907-1a9b2d632a41.jpg
MALUKU,MALUKU TENGAH,SAPARUA TIMUR,ULLATH,TPS 002,222,277,5,134,93,https://sirekap-obj-formc.kpu.go.id/2c52/pemilu/ppwp/81/01/26/20/02/8101262002002-20240217-055606--13fed185-e454-40cf-82f1-0bfdf0703be0.jpg
MALUKU,MALUKU TENGAH,SERAM UTARA BARAT,HORALE,TPS 002,197,197,2,145,58,https://sirekap-obj-formc.kpu.go.id/d107/pemilu/ppwp/81/01/20/20/02/8101202002002-20240215-104455--5eba11f8-a311-40e3-908d-5c387a8ce384.jpg
MALUKU,MALUKU TENGAH,SERAM UTARA BARAT,HORALE,TPS 003,203,205,17,103,43,https://sirekap-obj-formc.kpu.go.id/2e0a/pemilu/ppwp/81/01/20/20/02/8101202002003-20240215-144158--3a87a689-f82b-445a-ba79-14b0fc4b8bf0.jpg
MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR KOBI,SAMAL,TPS 002,231,231,35,135,60,https://sirekap-obj-formc.kpu.go.id/576c/pemilu/ppwp/81/01/25/20/06/8101252006002-20240215-083136--70422afa-c3a0-4bd0-874d-843f7900af4c.jpg
MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR KOBI,WAY ASIH,TPS 002,210,210,31,151,63,https://sirekap-obj-formc.kpu.go.id/019b/pemilu/ppwp/81/01/25/20/09/8101252009002-20240216-133249--5c1e948e-53a1-49ca-83c1-bf9ef8434977.jpg
MALUKU,MALUKU TENGAH,TELUTIH,WOLU,TPS 006,181,181,78,75,18,https://sirekap-obj-formc.kpu.go.id/c2ac/pemilu/ppwp/81/01/23/20/10/8101232010006-20240216-110415--84538941-a9e5-47ca-8051-1169b1abd62c.jpg
MALUKU,MALUKU TENGAH,TEON NILA SERUA,WARU,TPS 003,152,153,4,80,64,https://sirekap-obj-formc.kpu.go.id/55eb/pemilu/ppwp/81/01/02/20/06/8101022006003-20240215-000234--452c341b-85ac-4c25-a7ba-a8385ac87e8c.jpg
MALUKU,MALUKU TENGGARA,HOAT SORBAY,WAB,TPS 003,225,225,3,144,79,https://sirekap-obj-formc.kpu.go.id/62d2/pemilu/ppwp/81/02/16/20/06/8102162006003-20240215-053119--56a05b82-c79d-4ac5-a1de-7b27ca1a6fce.jpg
MALUKU,MALUKU TENGGARA,KEI KECIL BARAT,OHOIRA,TPS 003,207,223,3,137,71,https://sirekap-obj-formc.kpu.go.id/ade0/pemilu/ppwp/81/02/14/20/05/8102142005003-20240217-181748--1b8f9ce1-4623-42a8-bb5c-ee571a991148.jpg
MALUKU,MALUKU TENGGARA,KEI KECIL TIMUR,OHOILUS,TPS 002,141,141,1,41,100,https://sirekap-obj-formc.kpu.go.id/0581/pemilu/ppwp/81/02/13/20/22/8102132022002-20240215-102755--6c8a92ff-722d-4a97-b3df-48cc7b6e5ae5.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,ARIATE,TPS 002,205,207,40,156,45,https://sirekap-obj-formc.kpu.go.id/c01f/pemilu/ppwp/81/06/08/20/01/8106082001002-20240215-175331--bd6462be-3252-4332-9f02-a5aa5a5aa285.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,IHA,TPS 002,219,226,82,137,6,https://sirekap-obj-formc.kpu.go.id/0a4f/pemilu/ppwp/81/06/08/20/04/8106082004002-20240216-145248--067bf1b7-f123-420d-8046-062e3bf3dc5b.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,IHA,TPS 005,258,258,135,131,2,https://sirekap-obj-formc.kpu.go.id/595f/pemilu/ppwp/81/06/08/20/04/8106082004005-20240216-164904--89eb8db2-4393-4b5d-b02d-daa5ba4d6db2.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,IHA,TPS 009,301,301,45,245,10,https://sirekap-obj-formc.kpu.go.id/93be/pemilu/ppwp/81/06/08/20/04/8106082004009-20240216-122016--ec6e36e0-5e53-4438-9267-a0c74b054149.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,IHA,TPS 011,277,277,56,213,4,https://sirekap-obj-formc.kpu.go.id/fa74/pemilu/ppwp/81/06/08/20/04/8106082004011-20240216-133249--e2333d84-56e8-439c-87f5-6b8097bea7af.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,LOKKI,TPS 001,167,169,7,134,34,https://sirekap-obj-formc.kpu.go.id/c44b/pemilu/ppwp/81/06/08/20/02/8106082002001-20240216-004538--6fb2f22c-d9b3-4fbc-9415-a57846a126f3.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,LOKKI,TPS 025,243,797,44,228,11,https://sirekap-obj-formc.kpu.go.id/25dc/pemilu/ppwp/81/06/08/20/02/8106082002025-20240215-105945--da3efa79-1080-4aa7-a7a9-dd9196e8865c.jpg
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,LUHU,TPS 031,136,136,77,84,4,https://sirekap-obj-formc.kpu.go.id/f688/pemilu/ppwp/81/06/08/20/03/8106082003031-20240215-091658--954aa708-fe30-4456-b795-bf18555136bb.jpg
MALUKU,SERAM BAGIAN BARAT,TANIWEL,UWETH,TPS 001,195,198,0,0,0,https://sirekap-obj-formc.kpu.go.id/af7d/pemilu/ppwp/81/06/03/20/28/8106032028001-20240216-132012--fc92776c-fe4c-4701-92bd-3adbf223d23a.jpg
MALUKU,SERAM BAGIAN TIMUR,BULA,ENGLAS,TPS 002,253,256,64,154,12,https://sirekap-obj-formc.kpu.go.id/0c0d/pemilu/ppwp/81/05/01/20/10/8105012010002-20240217-073147--02497f35-7cdf-430c-afd3-06bbef45d5b2.jpg
MALUKU,SERAM BAGIAN TIMUR,SIRITAUN WIDA TIMUR,AIR NANANG,TPS 001,254,254,125,124,4,https://sirekap-obj-formc.kpu.go.id/3bb3/pemilu/ppwp/81/05/14/20/09/8105142009001-20240216-165325--1ded8a94-07a0-4529-a004-b790bad930f8.jpg
MALUKU,SERAM BAGIAN TIMUR,TELUK WARU,KARAY,TPS 002,114,120,38,80,2,https://sirekap-obj-formc.kpu.go.id/b3ac/pemilu/ppwp/81/05/15/20/05/8105152005002-20240216-090442--83e0ca5a-08b7-4a9d-8964-a02a7ccaf7e0.jpg
